Index,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language,ID
40664,Chal Chalein,2009,-,6.3,26,Drama            ,hindi,tt1986788
40665,Ada... A Way of Life,2010,120 min,3.6,49,"Action, Crime, Drama            ",hindi,tt1633159
40666,The Stain,II 2017,15 min,-,-,"Short, Drama, Family            ",urdu,tt7067584
40667,Soon Ladki Hya Gharchi,1972,-,-,-,-,marathi,tt0253735
40668,Kizhakkan Pathrose,1992,-,6,74,Drama            ,malayalam,tt0271596
40669,Khoma,1992,-,-,-,"Action, Drama, Romance            ",bengali,tt5832958
40670,Vardi,1989,161 min,4.5,153,"Action, Crime, Drama            ",hindi,tt0100857
40671,Rab Dian Rakhan,1996,139 min,-,-,"Action, Crime, Drama            ",punjabi,tt1466066
40672,Dhrusti,2019,-,4.8,5,Thriller            ,telugu,tt12402256
40673,Vanaprastham,1999,119 min,8.2,"1,600",Drama            ,malayalam,tt0202055
40674,Arani,2016,111 min,-,-,Drama            ,malayalam,tt5707044
40675,After Love,2020,89 min,7.3,166,Drama            ,urdu,tt10692788
40676,Madhusudhan,1941,-,-,-,-,hindi,tt0155843
40677,Navra Majya Mutit Ga,2000,-,-,-,Comedy            ,marathi,tt12133770
40678,Muddy,2021,-,-,-,"Action, Thriller            ",malayalam,-
40679,Chaowa-Pawa,1959,145 min,8,75,Romance            ,bengali,tt0237089
40680,Saadi Marzi,2019,118 min,5.5,19,Comedy            ,punjabi,tt9536816
40681,Kawela,2017,165 min,6.1,16,Thriller            ,punjabi,tt7028718
40682,7up Asal Foodie Show,2015,-,-,-,Reality-TV            ,urdu,tt12169722
40683,Chattamtho Porattam,1985,153 min,6.1,33,"Action, Crime, Drama            ",telugu,tt0154314
40684,Graamathu Minnal,1987,-,-,-,-,tamil,tt0319461
40685,Kathirunda Kadhal,1997,150 min,-,-,Drama            ,tamil,tt8976960
40686,Pinda Wale,2018,-,-,-,Drama            ,punjabi,tt8983186
40687,Marudhu,2016,146 min,5.2,306,"Action, Drama            ",tamil,tt5756242
40688,Suhaag Ki Keemat,2001,-,-,-,Drama            ,hindi,tt4897198
40689, Sami Yaffa - Sound Tracker,2014– ,50 min,7.2,5,"Documentary, Music            ",oriya,tt5153998
40690,Qayamat Se Qayamat Tak,1988,162 min,7.5,"10,427","Drama, Musical, Romance            ",urdu,tt0095936
40691,Eradane Sala,2017,119 min,7.9,45,Romance            ,kannada,tt7600718
40692,49-o,2015,128 min,6.4,199,"Comedy, Drama            ",tamil,tt3695514
40693,Kambam,II 2018,28 min,-,-,Short            ,malayalam,tt9439860
40694,Devi Aur Hero,2019,117 min,8.3,13,Drama            ,hindi,tt11328542
40695,Other Nature,2010,57 min,-,-,Documentary            ,nepali,tt1921049
40696,Kattumarakaran,1995,150 min,4.4,5,Drama            ,tamil,tt9015066
40697,Ishq,I 2019,134 min,7.5,"2,074","Drama, Romance, Thriller            ",malayalam,tt9448332
40698,Uppum Mulakum,2015– ,22 min,8.7,368,"Comedy, Family            ",malayalam,tt6650508
40699,Chirikudukka,1976,128 min,-,-,-,malayalam,tt0280552
40700,Rewind with Samina Peerzada,2017– ,-,-,-,Talk-Show            ,urdu,tt13563142
40701,Chand Pahari,2013,-,-,-,"Drama, Romance            ",bengali,tt7464488
40702,Moonru Pillaigal,1952,-,-,-,-,telugu,tt0263760
40703,Tu Mera Chaand,2017,72 min,-,-,"Comedy, Drama, Family            ",urdu,tt10218800
40704,Chellidaru Sampigeya,2009,-,-,-,Romance            ,kannada,tt4103716
40705,Khooni Khazana,1964,130 min,-,-,Thriller            ,hindi,tt3238284
40706,Khulay Asmaan Kay Neechay,2008,-,5.3,16,Romance            ,urdu,tt1611083
40707,Qatil Jawani,1990,-,-,-,"Crime, Drama, Thriller            ",hindi,tt1395140
40708,Biriyani Moidu - Malayalam short film,2014,19 min,6.8,8,"Short, Drama            ",malayalam,tt3709354
40709,Unlock,2020,-,-,-,"Crime, Thriller            ",hindi,tt14088516
40710,Water,I 2005,117 min,7.7,"14,406",Drama            ,hindi,tt0240200
40711,Zelya,2018,90 min,8,12,Drama            ,marathi,tt8490276
40712,Dabangg,2010,126 min,6.2,"28,124","Action, Comedy            ",hindi,tt1620719
40713,Chandra Bimbam,1980,108 min,-,-,-,malayalam,tt0333231
40714,Mayaanadhi,2017,136 min,7.8,"2,361","Drama, Romance            ",malayalam,tt6915596
40715,Thandavakone,2011,-,-,-,Action            ,tamil,tt2212302
40716,Sanju mattu geetha 2,,-,-,-,-,kannada,-
40717,Rama O Rama,1988,-,5.4,18,"Action, Drama, Romance            ",hindi,tt0350030
40718,Shiva Shankar,1990,137 min,6.1,14,-,kannada,tt1332605
40719,Chai Ki Dukan,,-,-,-,Drama            ,hindi,-
40720,Tobuo Basanta,2018,-,-,-,Drama            ,bengali,tt8852390
40721,Shet Patharer Thala,1992,157 min,7.1,42,Drama            ,bengali,tt0306066
40722,Ashwaradham,1980,-,5.2,6,-,malayalam,tt0333100
40723,Hothal Padmini,1974,-,-,-,-,gujarati,tt0212995
40724,Kothi Se Kothe Tak,1995,-,-,-,Thriller            ,hindi,tt3671388
40725,Saajan Bina Suhagan,1978,121 min,6.3,41,"Crime, Drama, Family            ",hindi,tt0388387
40726,Raja Ko Rani Se Pyar Ho Gaya,2000,148 min,3.4,75,"Comedy, Musical, Romance            ",hindi,tt0255543
40727,Kodeeshwaran,2000–2001,-,-,-,"Family, Game-Show            ",malayalam,tt0389652
40728,Ahagaaram,1983,-,-,-,-,malayalam,tt0344800
40729,Black Tiger,1989,-,7.9,83,-,telugu,tt0262287
40730,Pavnakathcha Dhondi,1966,-,-,-,-,marathi,tt13485838
40731,Kizhvanam Sivakkam,1981,138 min,5.9,7,-,tamil,tt1441310
40732,Meenakshi Kadhalan Ilangovan,2016,-,-,-,Drama            ,tamil,tt12960540
40733,Hello,1999,158 min,-,-,"Drama, Romance            ",tamil,tt12552710
40734,Muttayikkallanum Mammaliyum,2019,122 min,-,-,Drama            ,malayalam,tt10039064
40735,Anjaam,1978,-,5.8,10,"Action, Crime, Drama            ",hindi,tt0077168
40736,This Place,,-,-,-,Drama            ,tamil,-
40737,One Room Kitchen,2011,-,7,26,Family            ,marathi,tt5326058
40738,Keni,2018,133 min,6.6,35,Drama            ,malayalam,tt8033704
40739,Balloon,1982,-,4,9,-,malayalam,tt0267292
40740,Priya,1981,-,6.3,10,"Drama, Romance            ",telugu,tt0246169
40741,Husn Bewafa,2006,-,-,-,Thriller            ,hindi,tt4556058
40742,Discarded Daughters,2017,-,-,-,"Documentary, Short            ",urdu,tt7538710
40743,Inkaar,2019– ,-,8.9,55,Drama            ,urdu,tt10094404
40744,Justice Chowdhary,2000,-,4.4,19,Action            ,hindi,tt2008544
40745,Zamindar,1952,-,-,-,-,tamil,tt0391556
40746,Chingari,1971,-,4.6,9,Drama            ,hindi,tt1988572
40747,Manushulanta Okkate,1976,145 min,6,5,-,telugu,tt0262603
40748,Neela Kuthira,2019,13 min,-,-,"Short, Fantasy            ",malayalam,tt13496198
40749,Namak,1947,-,-,-,Drama            ,hindi,tt5155476
40750,Ek Kutub Teen Minar,2016,-,-,-,Comedy            ,marathi,tt5637202
40751,Kannagi,1942,220 min,-,-,-,tamil,tt0332174
40752,Raja Vikram,1957,-,-,-,-,hindi,tt0214038
40753,Style Raja,2017,133 min,-,-,Drama            ,kannada,tt13243800
40754,Valley of Flowers,2006,155 min,7,"1,772","Adventure, Drama, Romance            ",hindi,tt0392883
40755,Angaar,2016,-,6.8,46,"Action, Drama, Romance            ",bengali,tt5988222
40756,Roop Sundari,1964,-,-,-,-,hindi,tt0158163
40757,Mr. Rascal,2011,-,-,-,Romance            ,telugu,tt2456184
40758,Sanam Teri Kasam,1982,-,6,123,"Action, Comedy, Drama            ",tamil,tt0156043
40759, Alif Laila,1997–2002,-,-,-,"Adventure, Fantasy            ",urdu,tt11689436
40760,Dost,1989,162 min,5.2,34,Action            ,hindi,tt0373801
40761,Talwar Ka Dhani,1956,-,-,-,-,hindi,tt0232761
40762,Oopiri,2016,158 min,8,"4,391","Comedy, Drama            ",tamil,tt5039054
40763,Yadein,1971,-,-,-,-,urdu,tt14211232
40764, Coke Studio,2008– ,60 min,4.9,7,Music            ,urdu,tt3428650
40765,Sollitharava,2011,-,-,-,Drama            ,tamil,tt13393344
40766,Shuktara,1988,-,-,-,"Action, Drama, Romance            ",bengali,tt6730340
40767,Akashwani,I 1934,151 min,-,-,-,marathi,tt0252216
40768,Sreeragam,1995,-,5.3,7,"Drama, Romance            ",malayalam,tt0354053
40769,Chhaila Babu,1967,-,-,-,"Drama, Family            ",hindi,tt0231353
40770,Bheja Fry,2007,95 min,7.6,"11,308","Comedy, Drama            ",hindi,tt1014672
40771,Jamairaaj,1965,-,-,-,Drama            ,punjabi,tt9372674
40772,Veeram,2017,100 min,6.5,218,"Action, Drama, History            ",hindi,tt5886216
40773,Gori,2020,-,-,-,Drama            ,kannada,tt12506460
40774,Mukunda,2014,142 min,5.7,424,Family            ,telugu,tt4305752
40775,Halli Panchayathi,2017,127 min,-,-,Drama            ,kannada,tt13175778
40776,Yenni Thuniga,,-,-,-,Action            ,tamil,-
40777,Ethir Neechal,1968,167 min,8.2,437,Comedy            ,tamil,tt0154462
40778,Daku Rani Talwarwali,1987,-,-,-,Action            ,hindi,tt3503422
40779,Sarabha,2018,137 min,6.3,53,Fantasy            ,telugu,tt5782230
40780,Anirikshita,1970,147 min,-,-,-,kannada,tt1404005
40781,Thoda Adra Sakka,2019,-,-,-,Romance            ,tamil,tt10443110
40782,Shilalipi,2004,-,7.5,6,War            ,bengali,tt5830344
40783,Buchi Babu,1980,-,8.4,33,"Comedy, Drama, Romance            ",telugu,tt0262309
40784,Kambakht Dil,2017 TV Movie,90 min,7.6,18,"Comedy, Drama, Romance            ",urdu,tt7122202
40785,Vivaha Bandham,1964,166 min,-,-,Drama            ,telugu,tt0259726
40786,Suli,2016,115 min,6.1,7,Drama            ,kannada,tt5760814
40787,Sheikh Chilli,1956,112 min,5.4,9,"Action, Adventure, Comedy            ",urdu,tt2158747
40788,Bachao,2003,-,-,-,"Action, Musical            ",bengali,tt7247346
40789,Pasher Bari,1952,-,7.3,11,Drama            ,bengali,tt1582572
40790,Dubai Chalo,I 1979,-,7.6,9,"Drama, Musical            ",punjabi,tt1234640
40791,Barood,2004,142 min,7.7,15,"Action, Crime, Drama            ",assamese,tt8220504
40792,Shabdam,2006,-,-,-,Romance            ,telugu,tt13569654
40793,Visa,1983,126 min,6.3,18,Drama            ,malayalam,tt0268019
40794,Mohabbaton Ka Safar,1995,-,-,-,Romance            ,hindi,tt2690586
40795,Reporter Raju,1962,138 min,5.2,11,"Action, Crime, Drama            ",hindi,tt0232529
40796,Golemale Pirit Koro Na,2013,150 min,5,17,Comedy            ,bengali,tt6162508
40797,Kalyanam,2018,116 min,5.4,321,"Comedy, Romance            ",malayalam,tt7594378
40798,C.I.D. Nazir,1971,-,7.2,42,"Crime, Mystery, Romance            ",malayalam,tt0257461
40799,Bharosa Pyar Tera,2019,-,-,-,"Action, Drama, Romance            ",urdu,tt11609900
40800,Naach,1949,145 min,-,-,Romance            ,hindi,tt0213103
40801,Adhu Vera Idhu Vera,2014,142 min,-,-,Drama            ,tamil,tt13070898
40802,Thacholy Ambu,1978,-,6.7,11,"Action, Drama            ",malayalam,tt0272318
40803,Manjeera,2009,-,-,-,-,telugu,tt10427022
40804,Sree Rama Anjaneya Yuddham,1975,166 min,7.8,29,"Drama, Fantasy            ",telugu,tt0156098
40805,Thavam,2007,145 min,4.4,14,Romance            ,tamil,tt4446738
40806,Dilwala,2017,120 min,-,-,Drama            ,bhojpuri,tt11242816
40807,Double Boss,2011,-,6,20,Action            ,hindi,tt5516898
40808,Onnum Onnum Pathinonnu,1988,-,-,-,-,malayalam,tt0352675
40809,Second Prize,2018 Video,24 min,8.6,5,"Short, Drama            ",malayalam,tt8506264
40810,Iniyum Marichittillatha Nammal,1980,-,-,-,-,malayalam,tt0333627
40811,Aasra,I 2019,140 min,-,-,"Family, Romance            ",punjabi,tt8297288
40812,Nachdi Jawani,1977,-,-,-,Romance            ,punjabi,tt3286466
40813,Mr. Romeo,1996,162 min,5.5,157,"Action, Comedy, Romance            ",tamil,tt0364530
40814,Ardhanari,1945,-,-,-,-,tamil,tt0258425
40815,Imtihan,1974,153 min,7.3,61,"Family, Drama            ",hindi,tt0357782
40816,Jahli Passport,1987,-,-,-,Drama            ,punjabi,tt4782222
40817,Dheet Patangey,2020,-,7.3,64,"Drama, Romance, Sport            ",hindi,tt12044426
40818,Madurai Veeran,1956,199 min,7.6,24,"Drama, Romance            ",tamil,tt0325769
40819,Janma Janmada Anubandha,1980,-,8.2,31,-,kannada,tt0245177
40820,Swami,1977,129 min,6.5,185,Drama            ,hindi,tt0152720
40821,Radhan Ganda,2013,-,-,-,Drama            ,kannada,tt14039328
40822,Bhayam,I 2019,-,-,-,"Horror, Thriller            ",hindi,tt10601422
40823,Ashok Chakra: Tribute to Real Heroes,2010,86 min,4.8,8,Action            ,hindi,tt2011871
40824,Raja Bheema,,130 min,-,-,Action            ,tamil,-
40825,Tarnisen baddha,1962,-,-,-,Drama            ,bengali,tt7726254
40826,Ratna Dakoo,1972,-,-,-,Action            ,hindi,tt3077536
40827,Kacche Dhaagey,2016,120 min,5.8,5,Drama            ,punjabi,tt11317454
40828,Pantham,2018,122 min,6.3,337,Action            ,telugu,tt7963804
40829,On D Rocks,,-,-,-,"Drama, Musical, Thriller            ",hindi,-
40830,Dilwale,1994,172 min,5.6,"2,732","Action, Drama, Romance            ",hindi,tt0337611
40831,YamaKinkarudu,1982,-,6.4,36,"Action, Crime, Drama            ",telugu,tt0246338
40832,Yudda Bhoomi,1988,144 min,4,100,"Action, Drama            ",telugu,tt0246342
40833,Shri Ram Avtar,1950,-,-,-,-,hindi,tt0379501
40834,Nawab Buta,1997,-,-,-,Drama            ,hindi,tt3681420
40835,Saubhagya Lakshmi,1953,-,-,-,-,kannada,tt1505914
40836,Prem,II 2007,120 min,-,-,Drama            ,telugu,tt13238788
40837,Kosrakollikal,,144 min,-,-,Drama            ,malayalam,-
40838,Maha Chhath Puja,1991,-,-,-,Drama            ,hindi,tt3725718
40839,Love in Jungle,1970,-,-,-,Drama            ,urdu,tt6572650
40840,Kasauti,1974,131 min,5.9,114,"Drama, Romance            ",hindi,tt0071714
40841,Mad: It Can Be Anyone,2011,-,-,-,"Horror, Mystery            ",hindi,tt5204718
40842,Pallikoodam,2007,-,-,-,Drama            ,tamil,tt13667134
40843,Baisa Ra Jatan Karo,1990,-,-,-,Drama            ,rajastani,tt13085196
40844,Raaja Paarvai,1981,144 min,7.2,211,"Drama, Romance            ",telugu,tt0274026
40845,Sankat City,2009,120 min,6.2,608,"Comedy, Crime, Drama            ",punjabi,tt1252614
40846,Gajamukta,1994,127 min,-,-,"Drama, Romance            ",bengali,tt7282486
40847,Konte Kapuram,1986,-,-,-,Family            ,telugu,tt3429606
40848,Hum Hain Rahi Pyar Ke,1993,163 min,7.4,"5,418","Comedy, Drama, Romance            ",hindi,tt0107166
40849,Damaad,1951,-,-,-,Comedy            ,hindi,tt0405855
40850,Athimalai Muthupandi,2014,127 min,-,-,Drama            ,tamil,tt13057644
40851,Saradhi,2018,128 min,-,-,Action            ,telugu,tt7981424
40852,Mandhira Punnagai,1986,129 min,6.2,16,"Romance, Thriller            ",tamil,tt0319808
40853,Zanvoy No1,2018,-,-,-,Drama            ,konkani,tt14496386
40854,Johnny Gaddaar,2007,135 min,7.8,"11,662","Crime, Drama, Mystery            ",hindi,tt1077248
40855,Humanity,2013,-,-,-,"Short, Drama            ",urdu,tt3068292
40856,Nautanki Saala!,2013,119 min,5.8,"4,175","Comedy, Drama, Romance            ",hindi,tt2341766
40857,Oru Vadakkan Selfie,2015,141 min,6.7,"2,607","Comedy, Thriller            ",malayalam,tt4557014
40858,Nattupura Pattu,1995,135 min,5,9,Drama            ,tamil,tt0305881
40859,Sardar-e-Awwal,1939,-,-,-,"Action, Mystery            ",hindi,tt0156048
40860,Laxmi Aayi Aagane,1992,-,-,-,Drama            ,rajastani,tt7278648
40861,Nad-o-Nadi,1954,-,-,-,Drama            ,bengali,tt0156819
40862,Galat Sambandh,1991,-,-,-,Thriller            ,hindi,tt3532646
40863,Bijlee Aur Badal,1991,-,-,-,Action            ,hindi,tt2655728
40864,Veergati,2019,61 min,6,21,Action            ,marathi,tt9670894
40865,Sancharini,1962,-,-,-,-,bengali,tt0237692
40866,Jagya Tyathi Sawaar,1981,-,-,-,-,gujarati,tt0213012
40867,Mehraru Bina Ratiya kaise Kati,2012,135 min,-,-,Drama            ,bhojpuri,tt3881302
40868,Sukher Asha,1995,-,-,-,Drama            ,bengali,tt2708302
40869,Campus,II 2000,-,-,-,Romance            ,hindi,tt4431190
40870,Anatha,1970,-,-,-,-,malayalam,tt0280428
40871,Nalla Veedu,1956,-,-,-,-,tamil,tt1445691
40872,Page 4,2016,125 min,-,-,Drama            ,marathi,tt11024172
40873,Kaminey,2009,130 min,7.4,"16,546","Action, Crime, Drama            ",hindi,tt1274295
40874,Changatham,1983,160 min,5.6,16,"Comedy, Drama            ",malayalam,tt0267364
40875,Charotar Ni Champa,1982,118 min,-,-,Comedy            ,gujarati,tt4614214
40876,Raja Chinna Roja,1994,140 min,6.9,245,"Action, Comedy, Drama            ",tamil,tt0846073
40877,Just Maduveli,2015,120 min,-,-,Drama            ,kannada,tt13275948
40878,Veerat Veer Maratha,2015,-,-,-,Action            ,marathi,tt8913982
40879,Iruvudellava Bittu,2018,-,7.1,22,Drama            ,kannada,tt9052890
40880,Bobbili Bolludu,1996,-,-,-,Drama            ,telugu,tt1579531
40881,Tatinir Bichar,1940,-,-,-,Drama            ,bengali,tt0237804
40882,Silk,III 2018,-,-,-,"Action, Thriller            ",tamil,tt8448716
40883,Baal Bhaarti,2020,-,-,-,Family            ,marathi,tt13522370
40884,Papi,1990,138 min,-,-,"Action, Drama, Romance            ",bengali,tt7351230
40885,Adiyug,1978,106 min,-,-,Drama            ,hindi,tt4782314
40886,Vajram,1995,-,4.9,35,-,hindi,tt0268003
40887,Raste Aur Manzil,1968,-,-,-,Drama            ,hindi,tt3387248
40888,Ramayana: The Epic,2010,98 min,5.9,443,"Animation, Adventure, Family            ",hindi,tt1744641
40889,Virata Parvam,2021,-,-,-,Drama            ,telugu,-
40890,In a Land Far Away,2019,117 min,-,-,Drama            ,malayalam,tt9810986
40891,Mera Lahoo,1987,-,5.3,38,"Action, Crime, Drama            ",hindi,tt0427524
40892,Oka Oorilo,2005,-,4.5,20,Family            ,telugu,tt1579845
40893,Ninaivugal,1984,-,-,-,Family            ,tamil,tt10883478
40894,Malini 22,2013,131 min,5.1,90,"Drama, Thriller            ",tamil,tt3161758
40895,Aatagadu,1980,-,4.9,19,"Action, Drama            ",telugu,tt0186836
40896,Chandu Jamadar,1977,-,-,-,-,gujarati,tt0234654
40897,Aaya Yauwan Jhoom Ke,1999,-,-,-,Drama            ,hindi,tt3713700
40898,Kaho Naa... Pyaar Hai,2000,172 min,6.9,"13,945","Action, Musical, Romance            ",hindi,tt0234000
40899,Mayakkari,1951,152 min,-,-,Drama            ,tamil,tt9048580
40900,Rajula,2013,-,6.8,14,Drama            ,hindi,tt2937144
40901,4G,,-,-,-,"Comedy, Fantasy            ",tamil,-
40902,Geejagana Goodu,1977,-,-,-,-,kannada,tt0260923
40903,The Tremor,2020,71 min,-,-,Mystery            ,tamil,tt13034494
40904,Dekha Jo Pehli Baar,2013,-,-,-,Romance            ,hindi,tt4141570
40905,Anba Azhaga,2013,120 min,-,-,Drama            ,tamil,tt13323528
40906,Sasta Khoon Mehnga Pyar,1970,-,-,-,Romance            ,hindi,tt3100468
40907,Operation Sundarbans,2021,-,-,-,"Action, Thriller            ",bengali,-
40908,Gul-e-Rana,2015–2016,40 min,8.2,94,"Drama, Romance            ",urdu,tt5769618
40909,Most Wanted,2010,-,-,-,Comedy            ,marathi,tt12969926
40910,Hatyarin,1991,129 min,4.2,16,Horror            ,hindi,tt2720586
40911,Chantha,1995,-,5.1,8,Action            ,malayalam,tt0355313
40912,Ooyala,1998,147 min,6.1,26,Family            ,telugu,tt1576442
40913,Hey Pillagada,2017,113 min,-,-,Thriller            ,telugu,tt14349934
40914,Andamaina Manasulo,2008,-,5,8,-,telugu,tt1601799
40915,Pyare Mohan,2006,130 min,3.3,818,"Action, Comedy, Crime            ",hindi,tt0461323
40916,Danga,1994,147 min,-,-,Action            ,bengali,tt6459680
40917,Sadarame,1956,-,-,-,-,kannada,tt1111403
40918,Hazaar Haath,1978,-,-,-,Thriller            ,hindi,tt2786852
40919,Lovechakra,2016,120 min,-,-,Drama            ,hindi,tt5593292
40920,Dus Tola,2010,120 min,7,300,"Comedy, Drama            ",hindi,tt1740670
40921,Oru Pappadavada Premam,2020,-,-,-,Romance            ,malayalam,tt12809568
40922,Aaya Dabang Daroga,,112 min,-,-,Drama            ,bhojpuri,-
40923,Badhon Hara,1981,-,5.8,6,Drama            ,bengali,tt5581880
40924,Rato Galbandi,2019,-,-,-,Romance            ,nepali,tt10660402
40925,Himmat,1996,138 min,4.5,193,"Action, Drama, Thriller            ",hindi,tt0319500
40926,Kathanayika Molla,1970,144 min,-,-,"Drama, History, Musical            ",telugu,tt0290694
40927,Malavikagnimitam,2014,90 min,-,-,Drama            ,sanskrit,tt6144630
40928,The Killer Pen,2021,-,-,-,Horror            ,hindi,-
40929,Padhinettan Kudi Ellai Arambam,2011,-,-,-,Drama            ,tamil,tt13426466
